"","id","choiceNum","candNum","college","exp","job","photo","preference","Y"
"136","R_1d4iBpGknyUHBkz","3","2","George Washington University","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",1,0
"137","R_1d4iBpGknyUHBkz","4","1","Stanford University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",2,0
"138","R_1d4iBpGknyUHBkz","4","2","Boston University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",2,1
"139","R_1d4iBpGknyUHBkz","5","1","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",2,0
"140","R_1d4iBpGknyUHBkz","5","2","University of California, Berkeley","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",2,1
"141","R_1DMcfGyc8gTuZss","1","1","Virginia Tech","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",2,0
"142","R_1DMcfGyc8gTuZss","1","2","University of San Diego","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,1
"143","R_1DMcfGyc8gTuZss","2","1","University of California, Berkeley","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,0
"144","R_1DMcfGyc8gTuZss","2","2","University of California, Berkeley","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",2,1
"145","R_1DMcfGyc8gTuZss","3","1","Virginia Tech","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",2,0
"146","R_1DMcfGyc8gTuZss","3","2","University of California, Berkeley","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",2,1
"147","R_1DMcfGyc8gTuZss","4","1","University of California, Berkeley","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",1,1
"148","R_1DMcfGyc8gTuZss","4","2","University of California, Berkeley","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",1,0
"149","R_1DMcfGyc8gTuZss","5","1","Stanford University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",1,1
"150","R_1DMcfGyc8gTuZss","5","2","George Washington University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,0
"151","R_1dMJ8DLrbJfeCRB","1","1","George Washington University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m",2,0
"152","R_1dMJ8DLrbJfeCRB","1","2","Boston University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,1
"153","R_1dMJ8DLrbJfeCRB","2","1","Virginia Tech","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",2,0
"154","R_1dMJ8DLrbJfeCRB","2","2","University of San Diego","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",2,1
"155","R_1dMJ8DLrbJfeCRB","3","1","Boston University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",2,0
"156","R_1dMJ8DLrbJfeCRB","3","2","University of California, Berkeley","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",2,1
"157","R_1dMJ8DLrbJfeCRB","4","1","Virginia Tech","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",1,1
"158","R_1dMJ8DLrbJfeCRB","4","2","Virginia Tech","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",1,0
"159","R_1dMJ8DLrbJfeCRB","5","1","University of California, Berkeley","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",2,0
"160","R_1dMJ8DLrbJfeCRB","5","2","University of San Diego","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,1
"161","R_1DMRjXuBOmsqTFR","1","1","George Washington University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",2,0
"162","R_1DMRjXuBOmsqTFR","1","2","Virginia Tech","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",2,1
"163","R_1DMRjXuBOmsqTFR","2","1","George Washington University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",2,0
"164","R_1DMRjXuBOmsqTFR","2","2","University of San Diego","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",2,1
"165","R_1DMRjXuBOmsqTFR","3","1","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",1,1
"166","R_1DMRjXuBOmsqTFR","3","2","Boston University","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",1,0
"167","R_1DMRjXuBOmsqTFR","4","1","University of California, Berkeley","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",1,1
"168","R_1DMRjXuBOmsqTFR","4","2","Stanford University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",1,0
"169","R_1DMRjXuBOmsqTFR","5","1","George Washington University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",2,0
"170","R_1DMRjXuBOmsqTFR","5","2","George Washington University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",2,1
"171","R_1dnTdQJLaKJav5o","1","1","Stanford University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,1
"172","R_1dnTdQJLaKJav5o","1","2","University of San Diego","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",1,0
"173","R_1dnTdQJLaKJav5o","2","1","University of California, Berkeley","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",2,0
"174","R_1dnTdQJLaKJav5o","2","2","George Washington University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",2,1
"175","R_1dnTdQJLaKJav5o","3","1","University of San Diego","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",1,1
"176","R_1dnTdQJLaKJav5o","3","2","University of California, Berkeley","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,0
"177","R_1dnTdQJLaKJav5o","4","1","University of San Diego","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",1,1
"178","R_1dnTdQJLaKJav5o","4","2","University of California, Berkeley","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",1,0
"179","R_1dnTdQJLaKJav5o","5","1","George Washington University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",1,1
"180","R_1dnTdQJLaKJav5o","5","2","Boston University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",1,0
"181","R_1DOu3fdZstLn1qp","1","1","",NA,"","",2,0
"182","R_1DOu3fdZstLn1qp","1","2","",NA,"","",2,1
"183","R_1DOu3fdZstLn1qp","2","1","",NA,"","",2,0
"184","R_1DOu3fdZstLn1qp","2","2","",NA,"","",2,1
"185","R_1DOu3fdZstLn1qp","3","1","",NA,"","",2,0
"186","R_1DOu3fdZstLn1qp","3","2","",NA,"","",2,1
"187","R_1DOu3fdZstLn1qp","4","1","",NA,"","",1,1
"188","R_1DOu3fdZstLn1qp","4","2","",NA,"","",1,0
"189","R_1DOu3fdZstLn1qp","5","1","",NA,"","",2,0
"190","R_1DOu3fdZstLn1qp","5","2","",NA,"","",2,1
"191","R_1eIyY8ERVzjiiEm","1","1","Virginia Tech","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,1
"192","R_1eIyY8ERVzjiiEm","1","2","George Washington University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",1,0
"193","R_1eIyY8ERVzjiiEm","2","1","University of California, Berkeley","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",1,1
"194","R_1eIyY8ERVzjiiEm","2","2","University of San Diego","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,0
"195","R_1eIyY8ERVzjiiEm","3","1","University of California, Berkeley","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",2,0
"196","R_1eIyY8ERVzjiiEm","3","2","Stanford University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",2,1
"197","R_1eIyY8ERVzjiiEm","4","1","University of California, Berkeley","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",2,0
"198","R_1eIyY8ERVzjiiEm","4","2","Stanford University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",2,1
"199","R_1eIyY8ERVzjiiEm","5","1","University of San Diego","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",1,1
"200","R_1eIyY8ERVzjiiEm","5","2","Boston University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",1,0
"201","R_1eM49DwcDsZGhFb","1","1","Virginia Tech","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",2,0
"202","R_1eM49DwcDsZGhFb","1","2","George Washington University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,1
"203","R_1eM49DwcDsZGhFb","2","1","University of San Diego","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC",1,1
"204","R_1eM49DwcDsZGhFb","2","2","Virginia Tech","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",1,0
"205","R_1eM49DwcDsZGhFb","3","1","University of San Diego","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",1,1
"206","R_1eM49DwcDsZGhFb","3","2","Stanford University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",1,0
"207","R_1eM49DwcDsZGhFb","4","1","Stanford University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",2,0
"208","R_1eM49DwcDsZGhFb","4","2","Virginia Tech","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",2,1
"209","R_1eM49DwcDsZGhFb","5","1","University of California, Berkeley","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",1,1
"210","R_1eM49DwcDsZGhFb","5","2","University of California, Berkeley","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",1,0
"211","R_1eXK4kiwORK4e7F","1","1","Boston University","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",2,0
"212","R_1eXK4kiwORK4e7F","1","2","Stanford University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,1
"213","R_1eXK4kiwORK4e7F","2","1","University of San Diego","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,1
"214","R_1eXK4kiwORK4e7F","2","2","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC",1,0
"215","R_1eXK4kiwORK4e7F","3","1","University of California, Berkeley","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",1,1
"216","R_1eXK4kiwORK4e7F","3","2","University of San Diego","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",1,0
"217","R_1eXK4kiwORK4e7F","4","1","Boston University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",1,1
"218","R_1eXK4kiwORK4e7F","4","2","Virginia Tech","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",1,0
"219","R_1eXK4kiwORK4e7F","5","1","University of San Diego","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",1,1
"220","R_1eXK4kiwORK4e7F","5","2","University of San Diego","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",1,0
"221","R_1eyNgSS1WiW77Fm","1","1","University of San Diego","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",1,1
"222","R_1eyNgSS1WiW77Fm","1","2","Virginia Tech","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,0
"223","R_1eyNgSS1WiW77Fm","2","1","Boston University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",1,1
"224","R_1eyNgSS1WiW77Fm","2","2","George Washington University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",1,0
"225","R_1eyNgSS1WiW77Fm","3","1","University of California, Berkeley","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",1,1
"226","R_1eyNgSS1WiW77Fm","3","2","Virginia Tech","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",1,0
"227","R_1eyNgSS1WiW77Fm","4","1","George Washington University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",1,1
"228","R_1eyNgSS1WiW77Fm","4","2","George Washington University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",1,0
"229","R_1eyNgSS1WiW77Fm","5","1","Boston University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,1
"230","R_1eyNgSS1WiW77Fm","5","2","University of California, Berkeley","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",1,0
"231","R_1fjwcmUjQQcGE4T","1","1","Boston University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,1
"232","R_1fjwcmUjQQcGE4T","1","2","Boston University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",1,0
"233","R_1fjwcmUjQQcGE4T","2","1","University of San Diego","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",2,0
"234","R_1fjwcmUjQQcGE4T","2","2","Virginia Tech","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",2,1
"235","R_1fjwcmUjQQcGE4T","3","1","Stanford University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",1,1
"236","R_1fjwcmUjQQcGE4T","3","2","George Washington University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",1,0
"237","R_1fjwcmUjQQcGE4T","4","1","George Washington University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",1,1
"238","R_1fjwcmUjQQcGE4T","4","2","University of San Diego","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,0
"239","R_1fjwcmUjQQcGE4T","5","1","George Washington University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",2,0
"240","R_1fjwcmUjQQcGE4T","5","2","University of San Diego","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",2,1
"241","R_1FlIstfZ7pPIC5m","1","1","George Washington University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",1,1
"242","R_1FlIstfZ7pPIC5m","1","2","University of San Diego","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",1,0
"243","R_1FlIstfZ7pPIC5m","2","1","Virginia Tech","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m",2,0
"244","R_1FlIstfZ7pPIC5m","2","2","Boston University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",2,1
"245","R_1FlIstfZ7pPIC5m","3","1","Stanford University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",1,1
"246","R_1FlIstfZ7pPIC5m","3","2","Stanford University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",1,0
"247","R_1FlIstfZ7pPIC5m","4","1","University of San Diego","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,0
"248","R_1FlIstfZ7pPIC5m","4","2","University of California, Berkeley","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",2,1
"249","R_1FlIstfZ7pPIC5m","5","1","Virginia Tech","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",2,0
"250","R_1FlIstfZ7pPIC5m","5","2","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",2,1
"251","R_1FP8uGPF3WdYgN8","1","1","University of California, Berkeley","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",2,0
"252","R_1FP8uGPF3WdYgN8","1","2","Stanford University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",2,1
"253","R_1FP8uGPF3WdYgN8","2","1","Virginia Tech","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",2,0
"254","R_1FP8uGPF3WdYgN8","2","2","Virginia Tech","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",2,1
"255","R_1FP8uGPF3WdYgN8","3","1","Virginia Tech","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,1
"256","R_1FP8uGPF3WdYgN8","3","2","George Washington University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m",1,0
"257","R_1FP8uGPF3WdYgN8","4","1","Stanford University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",2,0
"258","R_1FP8uGPF3WdYgN8","4","2","Boston University","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,1
"259","R_1FP8uGPF3WdYgN8","5","1","Boston University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,0
"260","R_1FP8uGPF3WdYgN8","5","2","Virginia Tech","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",2,1
"261","R_1FqDg059k586yDK","1","1","University of California, Berkeley","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,0
"262","R_1FqDg059k586yDK","1","2","Virginia Tech","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",2,1
